78.66,25.2,21.5,93.34,37.41,35.955
77.01,25.0,29.31,64.93,37.60,35.855
75.98,25.0,27.73,62.51,37.74,35.7375
75.69,25.2,20.79,80.02,37.94,35.8
75.66,25.2,19.92,85.32,38.01,35.832499999999996
75.50,25.0,20.4,93.91,38.39,35.965
78.64,24.4,22.92,88.56,38.70,35.99
76.80,24.4,24.17,89.55,39.47,36.0375
75.62,24.2,25.38,81.52,39.72,35.89
74.71,24.2,27.81,69.0,40.48,35.9325
75.63,24.2,29.71,59.32,40.69,35.76
74.81,24.4,21.39,80.01,40.94,35.855
74.79,24.4,20.21,83.26,41.03,35.9
77.27,24.2,27.82,67.3,41.74,35.832499999999996
76.44,24.4,22.38,87.22,41.94,35.91
76.37,24.4,22.46,89.37,42.01,35.945
76.08,24.4,20.53,92.07,42.34,36.0375
76.27,24.4,30.18,65.34,42.54,35.935
79.78,24.4,30.51,65.67,42.66,35.8525
77.32,24.4,26.98,73.72,42.79,35.85
76.81,24.6,21.95,84.55,42.97,35.9375
76.75,24.6,21.41,88.1,43.01,35.96
76.52,24.6,20.43,92.99,43.22,36.035
76.17,24.6,24.97,88.04,43.43,36.0675
77.75,24.4,32.06,57.52,43.54,35.94
79.56,24.4,34.52,45.75,43.65,35.8275
77.48,24.6,27.48,62.91,43.76,35.8125
76.88,24.6,23.28,76.9,43.90,35.8825
76.71,24.6,21.59,87.39,44.01,35.96
76.55,24.6,19.46,90.8,44.17,36.0175
76.31,24.6,21.36,95.12,44.37,36.085
75.80,24.4,28.65,68.7,44.49,36.0375
80.08,24.4,30.16,60.84,44.57,35.9225
79.74,24.4,30.87,56.55,44.65,35.855
77.70,24.4,26.33,66.1,44.74,35.8525
77.02,24.6,23.39,73.65,44.85,35.8825
76.74,24.6,22.14,78.93,44.99,35.97
76.73,24.6,21.8,80.43,45.01,35.975
76.70,24.6,21.69,84.14,45.15,36.04
78.49,24.6,20.23,93.96,45.31,36.1
78.57,24.4,21.87,95.4,45.45,36.14
80.82,24.4,21.79,91.63,45.54,36.1425
80.38,24.4,22.47,91.92,45.64,36.1425
78.14,24.4,24.35,88.93,45.74,36.1425
77.50,24.4,21.19,90.55,45.86,36.13
77.22,24.4,19.62,94.95,46.00,36.14
77.05,24.4,18.51,95.77,46.14,36.1525
76.86,24.2,18.13,95.77,46.29,36.1625
76.65,24.2,23.67,89.74,46.45,36.17
76.23,24.0,28.4,69.48,46.52,36.0875
80.92,24.0,32.11,57.77,46.59,35.99
79.32,24.0,30.33,61.38,46.67,35.93
77.62,24.0,27.3,67.67,46.74,35.92
77.00,24.2,23.72,77.17,46.85,35.9375
76.80,24.2,21.03,90.34,46.98,36.03
76.76,24.2,21.19,91.86,47.00,36.0475
76.64,24.2,21.59,95.39,47.15,36.1175
76.54,24.2,20.48,95.85,47.29,36.155
76.36,24.2,24.38,88.78,47.43,36.1775
75.91,24.2,28.86,70.7,47.51,36.0925
80.12,24.2,30.69,62.06,47.58,36.0025
79.63,24.2,26.92,70.91,47.65,35.9725
77.79,24.2,27.86,71.49,47.72,35.9675
77.12,24.2,24.48,78.37,47.82,35.980000000000004
76.89,24.4,23.73,87.43,47.94,36.0625
76.80,24.4,22.9,87.66,48.01,36.0875
76.66,24.4,21.27,92.48,48.13,36.1325
76.55,24.4,20.14,95.24,48.27,36.17
76.37,24.4,24.12,91.58,48.42,36.195
75.92,24.2,29.42,71.01,48.50,36.135
75.44,24.2,32.44,58.39,48.57,36.0175
74.99,24.2,30.85,60.52,48.65,35.9575
74.69,24.2,27.36,71.41,48.72,35.9575
80.26,24.4,21.81,79.76,48.80,35.97
77.93,24.4,20.98,92.93,48.91,36.0775
77.44,24.4,21.25,95.25,49.01,36.135
77.12,24.4,20.39,96.0,49.12,36.18
76.89,24.4,19.42,96.34,49.24,36.2125
76.72,24.2,19.81,97.05,49.38,36.24
76.41,24.2,25.81,84.95,49.47,36.24
76.23,24.2,29.52,68.09,49.55,36.1825
78.87,24.2,33.07,55.11,49.63,36.075
77.52,24.2,28.79,62.4,49.70,36.0325
76.86,24.2,26.78,66.37,49.77,36.015
76.55,24.2,22.31,81.31,49.88,36.0575
76.46,24.2,21.61,90.54,49.98,36.1325
76.44,24.4,21.66,91.57,50.01,36.145
76.38,24.4,21.03,93.82,50.11,36.19
76.31,24.4,19.93,95.03,50.22,36.2175
76.24,24.2,19.83,96.53,50.35,36.2425
76.01,24.2,26.15,85.44,50.46,36.2525
75.58,24.2,29.5,67.82,50.53,36.1575
75.12,24.2,33.39,55.05,50.60,36.0575
74.66,24.2,33.4,46.26,50.68,35.99
74.29,24.2,28.49,60.86,50.75,35.9825
74.07,24.2,24.13,70.59,50.84,35.9975
74.00,24.4,20.82,84.23,50.95,36.08
73.97,24.4,20.04,87.88,51.00,36.11
73.93,24.4,19.15,91.64,51.11,36.16
73.89,24.2,18.9,92.99,51.22,36.195
73.83,24.2,17.72,92.76,51.33,36.215
73.59,24.2,24.22,87.22,51.44,36.2275
73.13,24.0,28.9,69.88,51.51,36.165
73.16,24.0,34.11,49.96,51.58,36.0625
75.58,24.0,35.6,41.34,51.66,36.0075
74.97,24.0,32.29,53.21,51.73,35.9875
74.53,24.2,28.04,63.9,51.80,35.9875
74.35,24.2,23.75,77.05,51.90,36.065
74.27,24.2,21.61,86.07,52.00,36.1325
74.20,24.4,20.39,90.61,52.11,36.18
74.13,24.4,19.45,92.44,52.21,36.2125
74.07,24.4,18.94,93.8,52.32,36.2375
73.93,24.2,24.55,90.98,52.43,36.2625
73.53,24.2,29.2,69.51,52.50,36.2225
77.23,24.2,32.94,53.37,52.58,36.1125
77.61,24.2,34.15,49.35,52.66,36.03
76.60,24.2,30.09,55.3,52.74,36.015
76.00,24.2,26.75,60.36,52.81,36.015
75.66,24.4,22.04,77.42,52.91,36.082499999999996
75.50,24.4,20.6,85.79,53.01,36.1425
75.36,24.4,19.47,89.9,53.11,36.19
75.22,24.4,18.91,92.24,53.22,36.2225
75.10,24.4,17.35,92.57,53.33,36.2375
74.85,24.2,23.98,83.84,53.43,36.25
74.25,24.2,29.69,55.87,53.51,36.18
73.64,24.2,35.03,40.82,53.58,36.09
73.07,24.2,36.36,33.49,53.65,36.0225
72.59,24.2,31.97,40.98,53.72,35.9825
72.20,24.2,26.97,50.17,53.81,35.9775
72.08,24.2,22.24,72.49,53.91,36.0375
72.01,24.2,19.75,78.93,54.00,36.1
71.94,24.2,18.31,82.24,54.11,36.145
71.85,24.2,18.22,89.16,54.23,36.195
71.72,24.2,17.26,88.06,54.33,36.21
71.40,24.0,24.62,72.38,54.44,36.2175
70.79,24.0,30.01,51.96,54.51,36.135
70.52,24.0,34.53,40.39,54.58,36.05
71.83,23.6,34.51,37.22,54.66,36.0
71.47,24.0,30.58,42.43,54.73,35.97
71.15,24.0,26.62,60.57,54.80,35.9725
71.07,24.0,23.49,74.93,54.88,36.0475
71.05,24.0,22.65,83.92,54.99,36.135
71.04,24.2,22.42,84.04,55.00,36.14
71.03,24.2,21.75,89.78,55.12,36.2025
71.01,24.2,20.58,91.51,55.23,36.2325
70.99,24.2,20.81,93.92,55.34,36.2625
70.85,24.2,24.6,86.43,55.43,36.275
70.55,24.0,25.86,81.17,55.51,36.2525
76.21,24.0,29.29,68.79,55.58,36.1875
