HS,TS,TA,HA,TT,C
7331.167,1360,1528,6309,40.82488,41.49000
7331.000,1360,1516,6335,40.83213,41.48500
7330.667,1360,1489,6406,40.84292,41.46250
7330.333,1360,1465,6470,40.85015,41.48000
7330.333,1360,1455,6549,40.85740,41.47750
7329.667,1360,1430,6605,40.86462,41.48750
7329.167,1360,1419,6644,40.87186,41.49000
7329.833,1360,1430,6626,40.87911,41.47500
7329.667,1360,1418,6650,40.88634,41.46250
7329.500,1360,1436,6613,40.89358,41.46750
7329.000,1360,1464,6536,40.90082,41.49000
7329.167,1400,1495,6446,40.91161,41.47750
7328.500,1400,1502,6425,40.92238,41.47250
7328.500,1400,1503,6425,40.92962,41.47500
7328.000,1400,1473,6475,40.94041,41.46750
7327.500,1400,1519,6366,40.95119,41.46750
7327.167,1400,1524,6354,40.95844,41.48500
7327.500,1400,1515,6366,40.96566,41.46500
7326.333,1400,1495,6411,40.97646,41.45000
7326.833,1400,1494,6406,40.98725,41.45000
7326.333,1400,1495,6374,40.99801,41.45750
7326.833,1400,1475,6411,41.00881,41.43750
7326.500,1400,1569,6148,41.01959,41.44750
7325.667,1400,1540,6183,41.03038,41.44250
7325.500,1400,1483,6326,41.04116,41.43750
7325.167,1400,1639,5958,41.05196,41.44750
7324.333,1400,1466,6358,41.06274,41.44750
7324.333,1400,1452,6435,41.07352,41.45000
7323.333,1400,1554,6129,41.10594,41.46750
7322.667,1400,1536,6169,41.11672,41.45500
7322.500,1400,1524,6218,41.12396,41.44750
7322.333,1400,1507,6251,41.13475,41.44500
7322.500,1400,1519,6300,41.14552,41.44750
7322.000,1400,1504,6371,41.15631,41.45500
7320.833,1400,1495,6425,41.16709,41.46500
7321.667,1400,1384,6567,41.17787,41.45000
7321.000,1400,1310,6768,41.18866,41.45500
7319.833,1400,1316,6824,41.19944,41.45000
7320.333,1400,1351,6814,41.21024,41.44500
7320.333,1400,1353,6850,41.22103,41.47250
7319.333,1400,1368,6740,41.23183,41.44250
7319.000,1400,1331,6888,41.24260,41.44500
7319.333,1400,1351,6853,41.25341,41.46500
7318.500,1400,1296,6929,41.26420,41.43750
7317.833,1400,1263,7063,41.27498,41.44250
7317.333,1400,1284,7049,41.28575,41.43750
7317.333,1400,1248,7135,41.29654,41.44750
7317.500,1400,1218,7203,41.30733,41.44000
7317.000,1400,1220,7263,41.31813,41.43750
7315.833,1400,1200,7313,41.32890,41.44500
7315.500,1400,1244,7272,41.33970,41.44000
7315.833,1400,1274,7244,41.34692,41.44500
7315.167,1400,1368,7141,41.35771,41.45500
7314.833,1400,1443,6911,41.36494,41.45250
7314.667,1400,1509,6871,41.37219,41.46000
7313.833,1400,1662,6482,41.37942,41.47000
7313.833,1400,1785,6137,41.38666,41.45500
7313.833,1400,1845,6000,41.39389,41.47750
7312.667,1400,1733,6249,41.40113,41.47500
7311.667,1400,1830,6027,41.40837,41.47750
7311.667,1400,1784,6057,41.41561,41.48500
7311.333,1400,1885,5988,41.42284,41.48750
7311.667,1400,2042,5665,41.43008,41.50000
7311.000,1400,2145,5439,41.43733,41.53000
7311.333,1400,2223,5267,41.44457,41.53250
7309.333,1400,2180,5203,41.45181,41.52500
7309.333,1400,2187,5212,41.45904,41.54500
7309.000,1400,2232,5136,41.46628,41.54500
7308.667,1400,2354,5012,41.47353,41.57750
7308.833,1400,2416,4726,41.48078,41.58750
7308.000,1400,2471,4681,41.48800,41.60250
7307.167,1400,2507,4489,41.49523,41.58500
7306.667,1400,2585,4281,41.50248,41.59750
7306.000,1400,2623,4249,41.50972,41.61250
7305.667,1400,2614,4053,41.51694,41.61750
7306.000,1400,2625,4158,41.52420,41.62000
7306.000,1400,2641,4094,41.53144,41.62250
7306.000,1400,2700,4060,41.53869,41.66000
7306.500,1400,2719,3905,41.54593,41.66500
7305.833,1400,2786,3853,41.55317,41.66000
7305.833,1400,2834,3681,41.56041,41.66250
7306.500,1400,2831,3670,41.56764,41.68000
7306.500,1400,2852,3629,41.57488,41.67500
7305.500,1400,2918,3519,41.58213,41.66250
7305.500,1400,2970,3423,41.58937,41.67000
7305.667,1400,3023,3384,41.59662,41.69000
7305.500,1400,3011,3403,41.60384,41.68500
7305.167,1400,2939,3451,41.61108,41.68250
7305.333,1400,2927,3477,41.61832,41.68250
7305.333,1400,2924,3519,41.62556,41.68250
7305.167,1400,2886,3569,41.63279,41.67500
7304.833,1400,2789,3651,41.64002,41.68750
7305.333,1400,2714,3801,41.64727,41.69500
7305.333,1400,2648,4003,41.65451,41.68500
7304.833,1400,2634,4010,41.66174,41.71750
7304.833,1420,2575,4098,41.66897,41.72250
7305.167,1420,2522,4165,41.67622,41.68500
7304.333,1420,2464,4392,41.68346,41.67000
7304.500,1420,2412,4547,41.69069,41.65750
7304.500,1420,2375,4821,41.69793,41.67500
7304.667,1420,2322,5424,41.70516,41.65750
7304.667,1420,2231,5758,41.71242,41.64750
7304.667,1420,2124,6029,41.71963,41.65250
7304.667,1420,2012,6156,41.72689,41.65750
7305.000,1420,1904,6325,41.73412,41.61750
7305.333,1420,1800,6536,41.74137,41.61500
7304.667,1420,1782,6609,41.74860,41.60000
7305.000,1420,1744,6716,41.75583,41.60500
7305.000,1420,1656,6924,41.76307,41.61750
7305.500,1420,1570,7131,41.77030,41.57500
7305.000,1420,1510,7330,41.77755,41.57000
7305.500,1440,1504,7458,41.78479,41.57000
7305.000,1440,1509,7474,41.79203,41.60250
7305.000,1440,1457,7475,41.79926,41.57750
7305.500,1440,1395,7514,41.80650,41.57000
7305.500,1440,1343,7574,41.81375,41.56750
7304.667,1440,1325,7697,41.82098,41.57000
7305.000,1440,1287,7768,41.82822,41.56750
7305.000,1440,1254,7825,41.83545,41.54750
7304.000,1440,1249,7942,41.84270,41.56000
7304.667,1440,1234,8017,41.84993,41.54500
7304.167,1440,1223,8096,41.85716,41.55750
7304.000,1440,1210,8166,41.86442,41.54500
7304.833,1440,1203,8239,41.87166,41.54250
7304.167,1440,1191,8308,41.87889,41.53500
7304.333,1440,1179,8369,41.88613,41.52500
7303.667,1440,1175,8457,41.89338,41.52000
7304.167,1440,1153,8491,41.90060,41.51750
7303.333,1440,1155,8556,41.90784,41.50750
7303.667,1460,1143,8604,41.91507,41.51500
7303.667,1460,1123,8626,41.92231,41.49750
7303.333,1460,1143,8707,41.92955,41.51500
7303.833,1460,1134,8746,41.93678,41.49250
7302.667,1460,1134,8786,41.94403,41.47750
7303.500,1460,1148,8847,41.95126,41.51000
7303.000,1460,1137,8870,41.95850,41.50250
7303.000,1460,1130,8894,41.96574,41.49250
7302.667,1460,1143,8926,41.97299,41.49250
7302.167,1460,1152,8974,41.98021,41.49750
7302.667,1460,1104,8955,41.98745,41.47750
7302.500,1460,1078,8964,41.99471,41.47750
7301.833,1460,1069,8965,42.00194,41.47500
7301.833,1460,1044,8969,42.00918,41.48000
7301.333,1460,1027,8970,42.01641,41.47750
7301.333,1460,1008,8974,42.02365,41.47500
7301.000,1460,990,8970,42.03089,41.46250
7301.000,1460,991,8980,42.03813,41.46250
7300.667,1460,969,8976,42.04891,41.44750
7300.000,1460,960,8977,42.05615,41.46000
7300.333,1460,956,8982,42.06340,41.45000
7299.167,1460,977,9003,42.07064,41.45500
7299.167,1460,1033,9065,42.08142,41.43750
7299.667,1460,998,9080,42.09221,41.44250
7298.500,1460,989,9095,42.09944,41.43500
7298.000,1460,1019,9141,42.10668,41.44250
7299.000,1460,1016,9177,42.11394,41.44250
7298.833,1460,1020,9206,42.12116,41.43250
7297.833,1460,999,9235,42.13194,41.43750
7297.500,1460,1077,9376,42.14274,41.43000
7297.500,1460,1128,9460,42.15353,41.43250
7296.833,1460,1146,9507,42.16432,41.44000
7297.167,1460,1115,9504,42.17155,41.44000
7296.500,1460,1138,9529,42.17881,41.44500
7296.500,1460,1148,9566,42.18958,41.44750
7296.167,1460,1138,9571,42.19684,41.46500
7296.833,1460,1124,9581,42.20762,41.42000
7295.500,1460,1095,9594,42.21840,41.41500
7295.500,1460,1091,9606,42.22919,41.43500
7294.667,1440,1114,9637,42.23997,41.43500
7295.167,1440,1126,9667,42.25076,41.42500
7294.833,1440,1139,9708,42.26155,41.42750
7294.333,1440,1135,9717,42.27233,41.44000
7294.667,1440,1133,9731,42.28311,41.44750
7294.667,1440,1128,9746,42.29390,41.45000
7294.000,1440,1119,9750,42.30469,41.44750
7293.500,1440,1108,9757,42.31546,41.45000
7293.500,1440,1108,9766,42.32626,41.47750
7292.833,1440,1112,9783,42.33705,41.45500
7292.833,1440,1132,9791,42.34782,41.46750
7293.167,1440,1137,9797,42.35506,41.46750
7292.833,1440,1148,9798,42.36230,41.46000
7292.500,1440,1161,9796,42.36955,41.47500
7292.000,1440,1177,9801,42.37679,41.45250
7292.833,1440,1205,9798,42.38402,41.45750
7292.333,1440,1229,9791,42.39126,41.46250
7291.500,1440,1281,9785,42.39850,41.45250
7292.833,1440,1357,9765,42.40575,41.45500
7292.000,1440,1472,9708,42.41296,41.44750
7291.333,1440,1559,9219,42.42023,41.44750
7292.333,1440,1549,8928,42.42745,41.43750
7292.000,1440,1545,8895,42.43468,41.43250
7292.000,1440,1695,8536,42.44191,41.44000
7291.667,1440,1880,7426,42.44916,41.46500
7291.333,1440,1858,7012,42.45640,41.47250
7291.667,1440,2004,6678,42.46363,41.47750
7290.333,1440,2142,6201,42.47086,41.48250
7289.500,1440,2240,5767,42.47810,41.50250
7289.333,1440,2267,5392,42.48535,41.48000
7288.833,1440,2318,4987,42.49259,41.52000
7288.500,1440,2331,4830,42.49983,41.54750
7287.667,1440,2376,4658,42.50706,41.54750
7287.167,1440,2285,4700,42.51433,41.53000
7286.000,1440,2309,4781,42.52155,41.53500
7285.667,1440,2343,4637,42.52877,41.54000
7285.333,1440,2231,4782,42.53601,41.56500
7285.000,1440,2129,5073,42.54326,41.56000
7285.000,1440,2114,5218,42.55049,41.55750
7284.167,1440,2287,4770,42.55772,41.58250
7283.167,1440,2270,4509,42.56497,41.56500
7283.333,1440,2250,4543,42.57219,41.54750
7283.333,1440,2256,4658,42.57943,41.59000
7282.667,1440,2246,4652,42.58667,41.59500
7282.667,1440,2208,4664,42.59392,41.59000
7282.333,1440,2179,4725,42.60115,41.56250
7282.000,1440,2137,4832,42.60839,41.60750
7281.500,1440,2083,5074,42.61561,41.62250
7281.167,1440,1972,5323,42.62285,41.64000
7280.167,1440,1909,5617,42.63009,41.70250
7280.667,1440,1855,5771,42.63734,41.69750
7280.667,1440,1818,5895,42.64457,41.67000
7280.667,1440,1798,6088,42.65182,41.68500
7280.667,1440,1830,6084,42.65905,41.70000
7280.667,1440,1821,6116,42.66630,41.67000
7280.167,1440,1812,6180,42.67352,41.65000
7280.333,1440,1799,6157,42.68076,41.64500
7280.167,1440,1786,6235,42.68799,41.61250
7279.833,1440,1759,6335,42.69522,41.61250
7279.833,1440,1701,6477,42.70247,41.54750
7279.833,1440,1648,6575,42.70970,41.58500
7279.833,1440,1591,6722,42.71693,41.57000
7279.500,1440,1553,6887,42.72417,41.57500
7279.833,1440,1510,7033,42.73145,41.55500
7280.500,1440,1474,7150,42.73866,41.56500
7279.333,1440,1441,7231,42.74588,41.57000
7280.167,1440,1407,7302,42.75312,41.55500
7279.833,1440,1371,7388,42.76038,41.54000
7278.667,1440,1345,7465,42.76763,41.54500
7280.167,1440,1296,7523,42.77486,41.54500
7279.500,1440,1244,7584,42.78209,41.52250
7280.333,1440,1194,7648,42.78934,41.52000
7279.833,1460,1155,7742,42.79657,41.52000
7279.500,1460,1140,7895,42.80381,41.52250
7279.500,1460,1131,8043,42.81105,41.51250
7279.833,1460,1130,8194,42.81828,41.51000
7279.500,1460,1129,8312,42.82552,41.52750
7280.333,1460,1126,8417,42.83275,41.51750
7280.167,1460,1144,8537,42.84000,41.51000
7278.500,1460,1164,8657,42.84725,41.49500
7279.833,1460,1179,8738,42.85448,41.50500
7279.833,1460,1193,8804,42.86172,41.49000
7279.000,1460,1204,8860,42.86896,41.48750
7279.333,1460,1212,8903,42.87619,41.48750
7279.167,1460,1218,8934,42.88343,41.49000
7279.833,1460,1219,8958,42.89067,41.49750
7278.000,1460,1221,8977,42.89791,41.47000
7279.167,1460,1222,8996,42.90514,41.47750
7279.667,1460,1223,9013,42.91238,41.49000
7277.833,1460,1230,9041,42.91962,41.47750
7278.667,1460,1235,9058,42.92686,41.48000
7278.500,1460,1237,9074,42.93411,41.47250
7278.667,1460,1242,9082,42.94133,41.46250
7278.667,1460,1258,9091,42.94856,41.45750
7278.333,1460,1268,9085,42.95581,41.47000
7278.667,1460,1276,9061,42.96304,41.45250
7278.667,1460,1277,9042,42.97029,41.47750
7278.667,1460,1281,9029,42.97753,41.46750
7278.667,1460,1274,9020,42.98476,41.46750
7279.000,1460,1270,9020,42.99200,41.46750
7278.667,1460,1266,9016,42.99924,41.46000
7277.833,1460,1255,9021,43.00648,41.48000
7277.500,1460,1248,9029,43.01372,41.47000
7278.000,1460,1244,9033,43.02095,41.47000
7278.167,1460,1237,9038,43.02818,41.46500
7277.500,1460,1225,9042,43.03543,41.47250
7278.333,1460,1208,9043,43.04266,41.46250
7277.833,1460,1199,9057,43.04993,41.46750
7277.167,1460,1193,9063,43.05714,41.47500
7277.833,1460,1170,9061,43.06440,41.47000
7277.167,1460,1144,9062,43.07163,41.45250
7276.833,1460,1128,9066,43.07887,41.46500
7277.167,1460,1105,9068,43.08610,41.45500
7276.667,1460,1067,9060,43.09336,41.46750
7276.667,1460,1028,9057,43.10057,41.46750
7277.000,1460,1008,9067,43.10782,41.47000
7276.000,1460,990,9077,43.11505,41.46250
7276.667,1460,990,9095,43.12229,41.47000
7276.333,1460,1042,9150,43.12955,41.45250
7276.333,1460,1074,9239,43.13677,41.48000
7276.000,1460,1077,9283,43.14402,41.49250
7275.667,1460,1049,9283,43.15126,41.46500
7275.167,1460,1033,9285,43.15850,41.46250
7275.500,1460,1033,9293,43.16573,41.47000
7275.500,1460,1044,9316,43.17297,41.48000
7274.667,1460,1055,9322,43.18022,41.47000
7274.667,1460,1076,9334,43.18748,41.47250
7274.000,1460,1082,9331,43.19470,41.48000
7274.000,1460,1082,9319,43.20194,41.48500
7273.667,1460,1077,9310,43.20918,41.49000
7274.000,1460,1092,9312,43.21642,41.47500
7274.333,1460,1086,9293,43.22366,41.48750
7273.333,1460,1063,9279,43.23090,41.48500
7274.000,1460,1048,9274,43.23814,41.49500
7273.667,1460,1050,9283,43.24538,41.47750
7273.167,1460,1033,9279,43.25262,41.49750
7272.833,1460,1026,9282,43.25985,41.49500
7272.833,1460,1012,9283,43.26709,41.49000
7272.500,1460,989,9282,43.27434,41.49250
7271.667,1460,945,9268,43.28156,41.49000
7272.333,1460,908,9268,43.28881,41.50750
7272.000,1460,929,9296,43.29606,41.49500
7272.000,1460,945,9312,43.30329,41.49500
7271.333,1460,957,9331,43.31053,41.51000
7270.833,1460,968,9338,43.31778,41.49250
7270.500,1460,960,9341,43.32503,41.48500
7270.167,1460,1008,9363,43.33227,41.51000
7270.833,1460,1031,9367,43.33951,41.52250
7269.833,1460,1070,9356,43.34675,41.50250
7270.000,1440,1136,9306,43.35400,41.51000
7270.500,1440,1160,9167,43.36123,41.51750
7269.667,1440,1189,9061,43.36847,41.51000
7269.667,1440,1227,9009,43.37572,41.50000
7269.333,1440,1265,8953,43.38297,41.50500
7268.500,1440,1311,8942,43.39021,41.50750
7269.333,1440,1437,8719,43.39744,41.51500
7269.167,1440,1633,7677,43.40468,41.49750
7268.167,1440,1628,7243,43.41191,41.49500
7267.833,1440,1614,7285,43.41914,41.47750
7267.500,1440,1760,6964,43.42639,41.51750
7267.500,1440,1907,6521,43.43362,41.51000
7267.167,1440,2022,6133,43.44087,41.51750
7266.833,1440,2099,5879,43.44811,41.53000
7266.500,1440,2034,5801,43.45535,41.53750
7266.000,1440,2047,5804,43.46257,41.55750
7265.500,1440,2155,5508,43.46981,41.57750
7264.500,1440,2285,5240,43.47706,41.62000
7264.000,1440,2323,5083,43.48429,41.63250
7263.500,1440,2307,5003,43.49154,41.66000
7263.000,1440,2310,4914,43.49877,41.67500
7263.000,1440,2242,4957,43.50601,41.69250
7261.500,1440,2243,5029,43.51325,41.72250
7261.833,1440,2287,4962,43.52049,41.69750
7261.500,1440,2314,4901,43.52773,41.74500
7261.167,1440,2328,4874,43.53498,41.73750
7260.833,1440,2344,4654,43.54221,41.73750
7260.333,1440,2316,4891,43.54947,41.72750
7260.167,1440,2396,4687,43.55669,41.78250
7260.333,1440,2396,4641,43.56394,41.75250
7260.000,1440,2469,4368,43.57118,41.76500
7260.000,1440,2508,4183,43.57844,41.77750
7259.167,1440,2381,4390,43.58564,41.78250
7258.333,1440,2276,4481,43.59287,41.78250
7258.833,1440,2232,4581,43.60013,41.84750
7258.667,1440,2166,4660,43.60736,41.88500
7258.833,1440,2170,4742,43.61459,41.87000
7258.000,1440,2347,4501,43.62183,41.88250
7257.833,1440,2253,4530,43.62906,41.86250
7257.333,1440,2128,4810,43.63630,41.83500
7258.000,1440,2083,4851,43.64354,41.83750
7257.833,1440,2197,4665,43.65079,41.83250
7257.333,1440,2176,4629,43.65802,41.83000
7257.333,1440,2168,4758,43.66525,41.84000
7257.333,1440,2142,4713,43.67249,41.82250
7256.333,1440,2135,4796,43.67972,41.81750
7255.667,1440,2066,4809,43.68697,41.80500
7256.000,1440,2012,4915,43.69419,41.79500
7257.000,1440,1989,4877,43.70144,41.80250
7256.167,1440,1957,4833,43.70867,41.77000
7254.833,1440,1915,4911,43.71590,41.76750
7254.500,1440,1873,4860,43.72315,41.74750
7254.500,1440,1833,4911,43.73038,41.75000
7255.833,1460,1789,5040,43.73762,41.72750
7255.000,1460,1751,5137,43.74486,41.70000
7255.000,1460,1688,5345,43.75209,41.74000
7253.667,1460,1611,5559,43.75934,41.72000
7255.167,1460,1513,5813,43.76656,41.70500
7254.500,1460,1432,6068,43.77381,41.71250
7253.833,1460,1348,6415,43.78103,41.69750
7253.500,1460,1264,6631,43.78828,41.69000
7254.000,1460,1236,6719,43.79551,41.71000
7254.167,1460,1313,6526,43.80274,41.70250
7253.667,1460,1336,6423,43.80999,41.68500
7254.167,1460,1294,6592,43.81722,41.69250
7253.833,1460,1221,6761,43.82447,41.66500
7253.833,1460,1249,6676,43.83170,41.67250
7252.833,1460,1367,6349,43.83894,41.67000
7253.167,1460,1477,5996,43.84617,41.65750
7253.333,1460,1540,5752,43.85343,41.64750
7252.833,1460,1539,5682,43.86066,41.64750
7252.667,1460,1587,5531,43.86789,41.63250
7252.333,1460,1574,5524,43.87513,41.62500
7252.000,1460,1584,5483,43.88237,41.62000
7252.333,1460,1589,5460,43.88959,41.61500
7252.833,1460,1549,5561,43.89685,41.62500
7252.500,1460,1502,5674,43.90409,41.61750
7251.500,1460,1473,5752,43.91132,41.61500
7251.833,1460,1458,5823,43.91855,41.60750
7251.667,1460,1430,5897,43.92587,41.62750
7252.000,1460,1391,5994,43.93303,41.62000
7251.833,1460,1314,6177,43.94028,41.62000
7250.500,1460,1234,6460,43.94753,41.62250
7251.333,1460,1199,6570,43.95478,41.62500
7251.833,1460,1196,6644,43.96200,41.61500
7251.000,1460,1193,6678,43.96925,41.61500
7250.500,1460,1239,6565,43.97647,41.62000
7250.167,1460,1288,6428,43.98372,41.61750
7249.500,1460,1401,6099,43.99096,41.61750
7250.167,1460,1458,5905,43.99819,41.61250
7250.167,1460,1464,5862,44.00544,41.62500
7249.833,1460,1398,6003,44.01267,41.61750
7249.500,1460,1313,6251,44.01993,41.62750
7249.500,1460,1236,6483,44.02715,41.61750
7249.000,1460,1240,6486,44.03439,41.60500
7249.000,1460,1252,6467,44.04163,41.60000
7248.500,1460,1293,6304,44.04887,41.61250
7249.833,1460,1357,6100,44.05611,41.62000
7248.667,1460,1348,6103,44.06334,41.62500
7248.500,1460,1358,6043,44.07059,41.63000
7247.833,1460,1358,6035,44.07782,41.64500
7247.833,1460,1325,6114,44.08507,41.64500
7247.500,1460,1311,6126,44.09229,41.64500
7247.333,1460,1302,6140,44.09954,41.63500
7246.667,1460,1298,6183,44.10678,41.63500
7247.000,1460,1313,6123,44.11400,41.63000
7246.667,1460,1289,6180,44.12125,41.63750
7246.333,1460,1254,6282,44.12850,41.63500
7246.667,1460,1230,6347,44.13573,41.62000
7245.333,1460,1207,6403,44.14296,41.63750
7245.333,1460,1160,6545,44.15021,41.64250
7245.333,1460,1099,6724,44.15745,41.63000
7245.000,1460,1037,6891,44.16468,41.62750
7245.000,1460,976,7084,44.17194,41.63750
7244.333,1460,970,7201,44.17917,41.64000
7244.667,1460,979,7188,44.18641,41.64250
7244.333,1460,988,7205,44.19365,41.62750
7243.500,1460,993,7216,44.20088,41.63500
7243.833,1460,1011,7174,44.20813,41.65500
7243.500,1460,1021,7152,44.21536,41.64750
7242.833,1460,1026,7130,44.22260,41.64000
7243.167,1460,1022,7140,44.22985,41.63500
7242.500,1460,1019,7169,44.23709,41.63000
7242.333,1460,1028,7140,44.24433,41.63000
7241.667,1460,958,7243,44.25157,41.64000
7240.667,1460,910,7408,44.25882,41.62500
7241.333,1460,937,7412,44.26604,41.61500
7242.000,1460,933,7383,44.27328,41.61250
7240.667,1460,887,7449,44.28053,41.60750
7239.833,1460,835,7504,44.28777,41.60500
7240.667,1460,833,7667,44.29500,41.61750
7239.500,1460,849,7756,44.30225,41.62000
7239.167,1460,840,7768,44.30949,41.60000
7239.167,1460,841,7800,44.31672,41.59750
7238.833,1460,893,7812,44.32396,41.59000
7239.167,1460,922,7774,44.33119,41.61000
7238.500,1460,958,7751,44.33845,41.61000
7238.167,1460,1019,7735,44.34569,41.61500
7237.333,1460,1133,7614,44.35292,41.61500
7237.667,1460,1230,7283,44.36016,41.62000
7237.667,1460,1357,6981,44.36742,41.62500
7236.833,1460,1439,6828,44.37463,41.62000
7236.500,1460,1551,6438,44.38188,41.62000
7236.500,1460,1702,6049,44.38912,41.61750
7235.833,1440,1857,5687,44.39635,41.59500
